phase,id,name,simple_name,description,Category,synonyms,question,gender,is_searchable,is_askable,neo4j_id,types
,444,Peripheral artery disease,,Peripheral artery disease is an accumulation of fats and cholesterol in the arteries in your legs or arms,Disease / Medical Condition,"Peripheral vascular disease, Arterial insufficiency, Claudication, PAD",Have you ever been diagnosed with {Peripheral artery disease}[Peripheral artery disease is an accumulation of fats and cholesterol in the arteries in your legs or arms]?,both,False,True,671,etiology
,443,Family history of Inflammatory Bowel Disease,,Inflammatory bowel disease is a group of disorders that cause chronic pain and swelling in the intestines,Family History,"Ancestral background of Inflammatory Bowel Disease, Genetic heritage of Inflammatory Bowel Disease, Inherited predisposition to Inflammatory Bowel Disease, Inflammatory Bowel Disease runs in the family, Inflammatory Bowel Disease is prevalent in family, There is a familial link to Inflammatory Bowel Disease, Inflammatory Bowel Disease is present among relatives, Inflammatory Bowel Disease has a familial association, Inflammatory Bowel Disease is common in the family lineage, There is a family tendency for Inflammatory Bowel Disease, Inflammatory Bowel Disease is a familial trait, Inflammatory Bowel Disease has been seen in multiple family members, mother had Inflammatory Bowel Disease, father had Inflammatory Bowel Disease, grandpa had Inflammatory Bowel Disease, grandma had Inflammatory Bowel Disease, family history of IBD, family history of Crohn's disease, family history of ulcerative colitis, family history of UC",Do you have a family history of {Inflammatory bowel disease}[Inflammatory bowel disease is a group of disorders that cause chronic pain and swelling in the intestines]?,both,False,True,110,etiology
,442,"Contact with animals like dogs, goats, cows, horses, and pigs",Recent contact/exposure to animals,Recent contact/exposure to animals,Risk factor,"playing with dogs, playing with horses, playing with animals, being around horses, being around animals","Have you recently been in contact with animals like dogs, goats, cows, horses, or pigs?",both,False,True,672,etiology
,441,Use of ACE inhibitors,,ACE inhibitor is a heart medication that dilates your blood vessels,Medication,"taking ACE inhibitors, ACE inhibitors Consumption, ACE inhibitors Administration, ACE inhibitors intake, Use of Angiotensin-converting-enzyme inhibitors, Use of heart failure pills, Use of blood pressure pills, Use of Enalapril, Use of Vasotec, Use of Lisinopril, Use of Prinivil, Use of Zestril, Use of Ramipril, Use of Altace, Use of Captopril, Use of Capoten, Use of Benazepril, Use of Lotensin, Use of Quinapril, Use of Accupril, Use of Perindopril, Use of Coversyl, Use of Fosinopril, Use of Monopril, Use of Moexipril, Use of Univasc, Use of Trandolapril, Use of Mavik",Have you recently been on an {ACE inhibitor}[ACE inhibitor is a heart medication that dilates your blood vessels] treatment?,both,False,True,673,etiology
,438,Blepharitis,Inflammation of the eyelids,Blepharitis is the inflammation of the eyelids,Disease / Medical Condition,"Eyelid inflammation, Eyelid swelling, Eyelid infection, Eyelid redness, Eyelid irritation, Meibomian gland dysfunction, MGD",Have you been diagnosed with {blepharitis}[Blepharitis is the inflammation of the eyelids]?,both,False,True,675,"disease, etiology"
,437,Recent eye or eyelid injury or trauma,,Eyes or eyelids recently being hit or injured,Risk factor,"recently dealt with eye and eyelid injury and trauma, a recent record of eye and eyelid injury and trauma, eye and eyelid injury and trauma is part of the medical background, a recent occurrence of eye and eyelid injury and trauma, dealing with eye and eyelid injury and trauma recently, having eye and eyelid injury and trauma recently, experienced eye and eyelid injury and trauma recently, eye and eyelid injury and trauma in the medical records, hitting eye and eyelid injury and trauma recently",Were your eyes or eyelids recently hit or injured?,both,False,True,676,etiology
,436,Hiatus hernia,Stomach hernia,Hiatal hernia occurs when the upper part of your stomach bulges through the large muscle separating your abdomen and chest (diaphragm),Disease / Medical Condition,"stomach hernia, Diaphragmatic hernia, Esophageal hernia Hiatal protrusion, Hiatal bulge, Diaphragmatic protrusion, Esophageal protrusion, Diaphragmatic bulge",Have you been diagnosed with {Hiatal hernia}[Hiatal hernia occurs when the upper part of your stomach bulges through the large muscle separating your abdomen and chest (diaphragm)]?,both,False,True,677,etiology
,435,Gastric cancer,Stomach cancer,Stomach cancer,Disease / Medical Condition,"Stomach cancer, Gastric carcinoma, Gastric neoplasm, Gastric malignancy, Gastric tumor",Have you been diagnosed with stomach cancer?,both,False,True,678,"disease, etiology"
,434,Use of antidepressants,,"Antidepressants are a class of medication used to treat depression, some anxiety disorders, some chronic pain conditions, and to help manage some addictions",Medication,"taking antidepressants, antidepressants Consumption, antidepressants Administration, antidepressants intake, Use of depression medication, Use of Fluoxetine, Use of Prozac, Use of Sertraline, Use of Zoloft, Use of Paroxetine, Use of Paxil, Use of Escitalopram, Use of Lexapro, Use of Citalopram, Use of Celexa, Use of Venlafaxine, Use of Effexor, Use of Duloxetine, Use of Cymbalta, Use of Desvenlafaxine, Use of Pristiq","Do you take {antidepressants}[Antidepressants are a class of medication used to treat depression, some anxiety disorders, some chronic pain conditions, and to help manage some addictions]?",both,False,True,113,etiology
,431,Sickle cell anemia,,Sickle cell anemia is a group of conditions in which red blood cells are not shaped as they should be,Disease / Medical Condition,"SCA, Sickle cell disease, Hemoglobin S disease, Sickle cell thalassemia, Hemoglobinopathy S, misshapen red blood cells, misshapen RBCs",Have you been diagnosed with {Sickle cell anemia}[Sickle cell anemia is a group of conditions in which red blood cells are not shaped as they should be]?,both,False,True,323,"etiology, instance"
,430,No MMR vaccination,,"MMR stands for Measles, Mumps, and Rubella",Risk factor,"Not taking Measles, Mumps, and Rubella vaccine, skipping MMR vaccination","Have you missed your {MMR}[MMR stands for Measles, Mumps, and Rubella] vaccine?",both,False,True,115,etiology
,429,Stiffness in toes,Difficulty moving toes,Difficulty moving toes,Symptom,"restricted movement of toes, difficulty moving toes,  inability to move toes, inflexibility in toes, rigidity in toes, toes tension, hard moving toes",Has it recently been hard to move your toes?,both,False,False,251,symptom
,426,Cryptorchidism,Undescended testes,"Undescended testis is when one or both testes fail to descend into the scrotum, the bag of skin that holds and helps to protect the testis",Disease / Medical Condition,"Undescended testicles, Undescended eggs, Undescended scortum, Retained testicles","Do you have a history of [undescended testis}[Undescended testis is when one or both testes fail to descend into the scrotum, the bag of skin that holds and helps to protect the testis]?",male,False,True,682,etiology
,422,Diabetic retinopathy,,Diabetic retinopathy is a complication of diabetes caused by high blood sugar levels damaging the back of the eye (retina),Disease / Medical Condition,"Diabetic eye disease, Diabetic maculopathy, Diabetic eye damage, Diabetic retinal complications
",Have you been diagnosed with {Diabetic retinopathy}[Diabetic retinopathy is a complication of diabetes caused by high blood sugar levels damaging the back of the eye (retina)]?,both,False,True,686,"disease, etiology"
,421,Long-distance running,,Running for long distances is performed regularly,Risk factor,"Endurance running, Marathon running, Road racing, Cross-country running, Trail running",Do you regularly run for {long distances}?,both,False,True,687,etiology
