Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level,ChatGPT or Manual
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,There seems to be a tingling or a prickling sensation in my arms and hands that is difficult to ignore.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,I'm noticing a lack of feeling or a tingling sensation in my upper limbs that is affecting my range of motion.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,There's a pins-and-needles sensation in my upper extremities that is causing me discomfort.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,I'm experiencing an unusual numbness or tingling sensation in my arms and hands that is affecting my grip strength.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,"My arms and hands are feeling tingly or numb, with a loss of sensation in my fingers.",2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,There seems to be a loss of feeling or a prickling sensation in my upper limbs that is difficult to explain.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,I'm noticing an unusual tingling or numbness in my arms and hands that is affecting my fine motor skills.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,There's a pins-and-needles sensation in my upper extremities that is making it difficult to use my hands.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,I'm experiencing an unusual numbness or tingling sensation in my arms and hands that is causing me discomfort.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,There seems to be a tingling or a prickling sensation in my arms and hands that is affecting my daily activities.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,I'm noticing a lack of feeling or a tingling sensation in my upper limbs that is making it difficult to carry out tasks.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,There's a pins-and-needles sensation in my arms and hands that is affecting my overall sense of well-being.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,I'm feeling numbness in my upper extremities.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,There's a tingling sensation in my upper extremities.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,The numbness in my upper extremities is spreading.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,I've been experiencing tingling in my upper extremities for a while now.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,The numbness in my upper extremities is becoming more frequent.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,The tingling in my upper extremities is affecting my daily activities.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,I'm worried about the persistent numbness in my upper extremities.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,I need to address the tingling in my upper extremities.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,The numbness in my upper extremities is causing discomfort.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,The tingling in my upper extremities is affecting my sleep.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,I've never felt numbness in my upper extremities before.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,I'm afraid the tingling in my upper extremities might be a sign of something serious.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,I need to see a doctor about the numbness in my upper extremities.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,The tingling in my upper extremities is becoming unbearable.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,I need to find a solution for the numbness in my upper extremities.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,The tingling sensation in my upper extremities is distracting me.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,I don't want the numbness in my upper extremities to become permanent.,1,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities mentioning the word numbness or tingling in upper extremities,I need to take action to address the tingling in my upper extremities.,1,ChatGPT
