Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level,ChatGPT or Manual
progressive weakness of legs,,,,I have noticed a progressive weakness of legs,1,Manual
progressive weakness of legs,,,,I can feel a progressive weakness of legs,1,Manual
progressive weakness of legs,,,,I am concerned about the cause of the progressive weakness of legs,1,Manual
progressive weakness of legs,,,,My legs are getting weaker with time and it prevents me from walking properly,2,Manual
progressive weakness of legs,,,,My lower legs started to have weak muscles,2,Manual
progressive weakness of legs,,,,It concerns me that my lower extremities are getting weaker,2,Manual
prolonged naps,,,,I have noticed that I am having now prolonged naps,1,Manual
prolonged naps,,,,I am taking longer naps now than I used to,1,Manual
prolonged naps,,,,I am concerned about the cause of the prolonged naps,1,Manual
prolonged naps,,,,I can't get short naps it's always prolonged,2,Manual
prolonged naps,,,,My daytime sleep feels like night sleep time in duration,2,Manual
prolonged naps,,,,The time I take to take my nap is increased,2,Manual
prolonged nocturnal sleep time,,,,I can't get short night sleep it's always prolonged,2,Manual
prolonged nocturnal sleep time,,,,My night sleep feels too long in duration,2,Manual
prolonged nocturnal sleep time,,,,The duration of my night sleep is increasing,2,Manual
prolonged nocturnal sleep time,,,,I have noticed that I am having prolonged nocturnal sleep time,1,Manual
prolonged nocturnal sleep time,,,,I am taking longer nocturnal sleep time now than I used to,1,Manual
prolonged nocturnal sleep time,,,,I am concerned about the cause of the prolonged nocturnal sleep time,1,Manual
pruritus,,,,I have the urge to scratch different parts of my body,2,Manual
pruritus,,,,My legs have the sensation of unease and they're itchy,2,Manual
pruritus,,,,I have itchy hands that started from wearing a certain type of gloves,2,Manual
pruritus,,,,I am feeling constant pruritus at my back,1,Manual
pruritus,,,,I am experiencing pruritus,1,Manual
pruritus,,,,I am concerned about the cause of the pruritus I am suffering from,1,Manual
pruritus in the ear canal,,,,I have the urge to scratch inside my ears,2,Manual
pruritus in the ear canal,,,,My ears have the sensation of unease and they're itchy inside,2,Manual
pruritus in the ear canal,,,,I have an itchy ear canal that started from using cotton swabs,2,Manual
pruritus in the ear canal,,,,I am feeling constant pruritus in the ear canal,1,Manual
pruritus in the ear canal,,,,I am experiencing pruritus in the ear canal,1,Manual
pruritus in the ear canal,,,,I am concerned about the cause of the pruritus in the ear canal I am suffering from,1,Manual
ptosis,,,,I have noticed that my ptosis is getting worse,1,Manual
ptosis,,,,I am experiencing ptosis in my left eye,1,Manual
ptosis,,,,I am concerned about the cause of the ptosis I am suffering from,1,Manual
ptosis,,,,I have eyes that look sleepy from a dropped eyelid,2,Manual
ptosis,,,,I have sleepy eyes from the eyelids that are more down than normal,2,Manual
ptosis,,,,My eyelids look weird and seem to cover my eye,2,Manual
pulsation in the nail bed,,,,I have noticed that there is pulsation in the nail bed,1,Manual
pulsation in the nail bed,,,,I am experiencing pulsation in the nail bed,1,Manual
pulsation in the nail bed,,,,I am concerned about the cause of the pulsation in the nail bed I am suffering from,1,Manual
pulsation in the nail bed,,,,I can feel my heartbeat in my nail bed,2,Manual
pulsation in the nail bed,,,,I have a beating sensation under my nails,2,Manual
pulsation in the nail bed,,,,My nails have pulses that are abnormal,2,Manual
pulseless extremities,,,,I have noticed that my lower extremities are pulseless,1,Manual
pulseless extremities,,,,I am experiencing pulseless extremities,1,Manual
pulseless extremities,,,,I am concerned about the cause of the pulseless extremities I am suffering from,1,Manual
pulseless extremities,,,,My hands and legs doesn't produce heartbeat,2,Manual
pulseless extremities,,,,My extremities don't produce pulse when I try to feel it,2,Manual
pulseless extremities,,,,I can't feel my heartbeat in my hands and legs,2,Manual
pus discharge from gum,,,,I have noticed that I have pus discharge from gum,1,Manual
pus discharge from gum,,,,I am experiencing pus discharge from gum,1,Manual
pus discharge from gum,,,,I am concerned about the cause of the pus discharge from gum I am suffering from,1,Manual
pus discharge from gum,,,,My gingiva produces yellow liquid,2,Manual
pus discharge from gum,,,,My gums have yellow fluid coming out of it,2,Manual
pus discharge from gum,,,,I can taste a strange fluid that my gums produce,2,Manual
pus discharge from the eye,,,,I have noticed that I have pus discharge from the eye,1,Manual
pus discharge from the eye,,,,I am experiencing pus discharge from the eye,1,Manual
pus discharge from the eye,,,,I am concerned about the cause of the pus discharge from the eye I am suffering from,1,Manual
pus discharge from the eye,,,,My eye produces yellow liquid,2,Manual
pus discharge from the eye,,,,My eye have yellow fluid coming out of it,2,Manual
pus discharge from the eye,,,,I can see a strange fluid that my eye produce,2,Manual
pyuria,,,,My piss is cloudy in color from a yellow fluid in it,2,Manual
pyuria,,,,I urinate unclear urine from a material inside it,2,Manual
pyuria,,,,There's a pus-like material in my piss,2,Manual
pyuria,,,,I have noticed that I have pyuria,1,Manual
pyuria,,,,I am experiencing pyuria,1,Manual
pyuria,,,,I am concerned about the cause of the pyuria I am suffering from,1,Manual
raynaud phenomenon,,,,"The tips of my fingers are changing in color, sometimes they get white then blue",2,Manual
raynaud phenomenon,,,,"My hands change in color as a response to cold temperatures, from red to blue",2,Manual
raynaud phenomenon,,,,"My fingers feel numb, then turn blue, then red.",2,Manual
raynaud phenomenon,,,,I am suffering from raynaud phenomenon,1,Manual
raynaud phenomenon,,,,I am experiencing raynaud phenomenon,1,Manual
raynaud phenomenon,,,,I am concerned about the cause of the raynaud phenomenon I am suffering from,1,Manual
recent unexplained weight gain,,,,I have noticed that I have recent unexplained weight gain,1,Manual
recent unexplained weight gain,,,,I am experiencing recent unexplained weight gain,1,Manual
recent unexplained weight gain,,,,I am concerned about the cause of the recent unexplained weight gain I am suffering from,1,Manual
recent unexplained weight gain,,,,My body mass is increasing without a clear reason,2,Manual
recent unexplained weight gain,,,,I have unjustified increase in my BMI,2,Manual
recent unexplained weight gain,,,,My body mass index is increasing for no apparent reason,2,Manual
rectal bleeding,,,,My rectum is getting blood out if it,2,Manual
rectal bleeding,,,,My butthole is bleeding,2,Manual
rectal bleeding,,,,I have blood coming out of my ass,2,Manual
rectal bleeding,,,,I noticed that I have rectal bleeding,1,Manual
rectal bleeding,,,,I have been suffering from rectal bleeding recently,1,Manual
rectal bleeding,,,,I need to treat my rectal bleeding,1,Manual
recurrent abortions,,,,I lost my pregnancies many times,2,Manual
recurrent abortions,,,,I had loss of my baby several times when I was pregnant,2,Manual
recurrent abortions,,,,"My body doesn't complete a pregnancy, it happened three times",2,Manual
recurrent abortions,,,,I have been suffering from recurrent abortions for multiple pregnancies,1,Manual
recurrent abortions,,,,I am experiencing recurrent abortions,1,Manual
recurrent abortions,,,,I am concerned about the cause of the recurrent abortions I am suffering from,1,Manual
recurrent dental caries,,,,I have noticed that I have recurrent dental caries,1,Manual
recurrent dental caries,,,,I am experiencing recurrent dental caries,1,Manual
recurrent dental caries,,,,I am concerned about the cause of the recurrent dental caries I am suffering from,1,Manual
recurrent dental caries,,,,My teeth keep developing painful cavities,2,Manual
recurrent dental caries,,,,"Despite that I take care of my teeth, they tend to have damage",2,Manual
recurrent dental caries,,,,I have a tendency to develop decay on the surface of my teeth more than others,2,Manual
recurrent episodes of otitis media,,,,I am suffering from recurrent episodes of otitis media,1,Manual
recurrent episodes of otitis media,,,,I am experiencing recurrent episodes of otitis media,1,Manual
recurrent episodes of otitis media,,,,I am concerned about the cause of the recurrent episodes of otitis media I am suffering from,1,Manual
recurrent episodes of otitis media,,,,My ears get infected a lot and it's affecting my quality of life,2,Manual
recurrent episodes of otitis media,,,,I have an infection of the ears that happen frequently,2,Manual
recurrent episodes of otitis media,,,,I have frequent ear inflammation,2,Manual
recurrent eye infection or inflammation,,,,I am suffering from recurrent eye infections or inflammation,1,Manual
recurrent eye infection or inflammation,,,,I am experiencing recurrent eye infections or inflammation,1,Manual
recurrent eye infection or inflammation,,,,I am concerned about the cause of the recurrent eye infections or inflammation I am suffering from,1,Manual
recurrent eye infection or inflammation,,,,My eyes keep getting ill and I have to visit the doctor in every time,2,Manual
recurrent eye infection or inflammation,,,,I tend to develop eye disease several times during the year,2,Manual
recurrent eye infection or inflammation,,,,My eyes get infected a lot,2,Manual
recurrent otologic infections,,,,I am suffering from recurrent otologic infections,1,Manual
recurrent otologic infections,,,,I am experiencing recurrent otologic infections,1,Manual
recurrent otologic infections,,,,I am concerned about the cause of the recurrent otologic infections I am suffering from,1,Manual
recurrent otologic infections,,,,My ears keep getting ill and I have to visit the doctor in every time,2,Manual
recurrent otologic infections,,,,I tend to develop ear disease several times during the year,2,Manual
recurrent otologic infections,,,,My ears get infected a lot,2,Manual
recurrent respiratory tract infections,,,,My respiratory system keeps getting ill and I have to visit the doctor in every time,2,Manual
recurrent respiratory tract infections,,,,I tend to develop breathing diseases several times during the year,2,Manual
recurrent respiratory tract infections,,,,My lungs get infected a lot,2,Manual
recurrent respiratory tract infections,,,,I am suffering from recurrent respiratory tract infections,1,Manual
recurrent respiratory tract infections,,,,I am experiencing recurrent respiratory tract infections,1,Manual
recurrent respiratory tract infections,,,,I am concerned about the cause of the recurrent respiratory tract infections I am suffering from,1,Manual
red eye,,,,My eye looks bloody and I assume it's an infection,2,Manual
red eye,,,,I spent last night studying and reading and I woke up with a pink sclera,2,Manual
red eye,,,,My eye looks pink in color that is concerning me,2,Manual
red eye,,,,I have noticed that I have red eye,1,Manual
red eye,,,,I am experiencing red eye,1,Manual
red eye,,,,I am concerned about the cause of my eye redness I am suffering from,1,Manual
red tonsils,,,,I have noticed that I have red tonsils,1,Manual
red tonsils,,,,I am experiencing red tonsils,1,Manual
red tonsils,,,,I am concerned about the cause of the red tonsils I am suffering from,1,Manual
red tonsils,,,,My tonsils look bloody and I assume it's an infection,2,Manual
red tonsils,,,,I have intense pink color for the rounded tissues in my mouth,2,Manual
