Index,Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level
5378,nausea,Feel Like Vomiting,the sensation of wanting to vomit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I keep feeling like I'm going to be sick, but I never actually throw up",2
5379,nausea,Feel Like Vomiting,urge to vomit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I get very nauseous and feel like I have to throw up every day.,2
5381,nausea,Feel Like Vomiting,urge to vomit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have been feeling chills and fatigue as well as the sudden urge to vomit.,2
5382,nausea,Feel Like Vomiting,urge to vomit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"After having breakfast today, I feel like I am going to vomiting. This happen again after I eat lunch too.",2
5383,nausea,Feel Like Vomiting,urge to vomit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have been feeling nauseous. I really feel the urge to vomit.,2
5384,nausea,Feel Like Vomiting,urge to vomit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have nausea really bad. I have an overwhelming urge to vomit. All the time .,2
5385,nausea,Feel Like Vomiting,nauseous,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I've been getting a super sick feeling and nauseous way too often lately.,2
5386,nausea,Feel Like Vomiting,nauseous,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,When I wake up in the morning I feel like vomiting,2
5387,nausea,Feel Like Vomiting,nauseous,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The right here made me nauseous.,2
5389,nausea,Feel Like Vomiting,nauseous,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"After I ate that food I started sweating, got light headed, and began to feel nauseous.",2
5390,nausea,Feel Like Vomiting,nausea,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,"My stomach is constantly hurting, I feel like I am going to be sick.",3
5391,nausea,Feel Like Vomiting,uneasiness of the stomach,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My stomach has been bothering me and I have been throwing up a lot.,2
5393,nausea,Feel Like Vomiting,feel like vomiting,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have been feeling nauseous and feel like I have to vomit a lot.,2
5394,nausea,Feel Like Vomiting,feel like vomiting,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My stomach hurts so bad I wish I could just puke up whatever is in there making me feel so bad.,2
5395,nausea,Feel Like Vomiting,stomach discomfort,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,For the past three days I have been nauseous and have felt like vomiting every time I stand up.,2
5396,nausea,Feel Like Vomiting,nauseous,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I have been nauseous a lot lately, especially in the mornings.",2
5397,neck stiffness,Difficulty Moving Neck,neck stiffness,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My neck is stiff and hard to move.,1
5398,neck stiffness,Difficulty Moving Neck,neck stiffness,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I probably slept at a wrong angle and now I can't move because of this neck stiffness. Its like I have to rotate my whole body just to talk to somebody!,1
5399,neck stiffness,Difficulty Moving Neck,neck stiffness,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I am experiencing neck stiffness. I woke up in a funny position this morning and can hardly turn my neck to the right.,1
5400,neck stiffness,Difficulty Moving Neck,neck stiffness,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I spent a week at an amusement park and now I am experiencing neck stiffness.,1
5401,neck stiffness,Difficulty Moving Neck,neck stiffness,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,A hot young lady walked by and I twisted my neck staring and now it's stiff,1
5402,neck stiffness,Difficulty Moving Neck,neck stiffness,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,It's very hard to move my neck even a little bit.,3
5403,neck stiffness,Difficulty Moving Neck,neck stiffness,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,It is very hard to turn my neck without feeling a tightness. Its like the muscles dont want to move.,3
5404,neck stiffness,Difficulty Moving Neck,neck stiffness,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,Over the past month I have experienced some change in my neck stiffness.,3
5405,neck stiffness,Difficulty Moving Neck,neck stiffness,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,This morning when I woke up I noticed my neck is very sore. I cant turn my neck like I normally can because its painful.,3
5406,neck stiffness,Difficulty Moving Neck,neck stiffness,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,I can barely move my head in certain directions - I feel like my neck is stuck.,3
5407,neck stiffness,Difficulty Moving Neck,cannot move neck,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"When I woke up this morning I couldn't move my neck. It feels like a sharp pain when I try to move it, especially to the left.",2
5408,neck stiffness,Difficulty Moving Neck,cannot move neck,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I tried to turn my head to look the other way before I crossed the street and discovered that I cannot move my neck so I came to the doctor to get it looked at.,2
5409,neck stiffness,Difficulty Moving Neck,cannot move neck,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My neck hurts so bad I cant move it.,2
5410,neck stiffness,Difficulty Moving Neck,cannot move neck,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I woke up this morning and cannot move my neck. It's completely stiff.,2
